TAZ_O,TAZ_D,volume
17031830900,17031280100,373
17031830900,17031280400,11
17031830900,17031280800,0
17031830900,17031280900,1
17031830900,17031281900,280
17031830900,17031282700,9
17031830900,17031282800,3
17031830900,17031283100,18
17031830900,17031283200,3
17031830900,17031283800,11
17031830900,17031291600,0
17031830900,17031301200,2
17031830900,17031310200,7
17031830900,17031310300,15
17031830900,17031310400,7
17031830900,17031310500,6
17031830900,17031310600,72
17031830900,17031310700,5
17031830900,17031310800,14
17031830900,17031310900,20
17031830900,17031320100,462
17031830900,17031320400,171
17031830900,17031320600,136
17031830900,17031330100,301
17031830900,17031330200,16
17031830900,17031340300,0
17031830900,17031340400,0
17031830900,17031340500,44
17031830900,17031340600,11
17031830900,17031350100,5
17031830900,17031350400,0
17031830900,17031351000,16
17031830900,17031351100,1
17031830900,17031351400,0
17031830900,17031351500,0
17031830900,17031360200,1
17031830900,17031380500,0
17031830900,17031590700,2
17031830900,17031600400,2
17031830900,17031600600,0
17031830900,17031600700,2
17031830900,17031600900,2
17031830900,17031830700,89
17031830900,17031831000,136
17031830900,17031831900,93
17031830900,17031832000,361
17031830900,17031832100,80
17031830900,17031832200,188
17031830900,17031832300,234
17031830900,17031832400,220
17031830900,17031832500,259
17031830900,17031832600,235
17031830900,17031832900,14
17031830900,17031833000,756
17031830900,17031833100,196
17031830900,17031833300,15
17031830900,17031835500,0
17031830900,17031835900,1
17031830900,17031836500,0
17031830900,17031836600,47
17031830900,17031836700,29
17031830900,17031836800,27
17031830900,17031836900,3
17031830900,17031837000,5
17031830900,17031837100,11
17031830900,17031837300,1
17031830900,17031837400,7
17031830900,17031837800,46
17031830900,17031838000,41
17031830900,17031838100,95
17031830900,17031838200,88
17031830900,17031838300,88
17031830900,17031838600,1
17031830900,17031839000,117
17031830900,17031839100,692
17031830900,17031839200,3
17031830900,17031839500,2
17031830900,17031839600,0
17031830900,17031839700,9
17031830900,17031839800,2
17031830900,17031839900,7
17031830900,17031840000,2
17031830900,17031840100,3
17031830900,17031840200,2
17031830900,17031840300,0
17031830900,17031840400,1
17031830900,17031840700,5
17031830900,17031841000,47
17031830900,17031841100,38
17031830900,17031841200,64
17031830900,17031841300,7
17031830900,17031841900,100
17031830900,17031842000,5
17031830900,17031842200,278
17031830900,17031842300,250
17031830900,17031842600,2
17031830900,17031842900,26
17031830900,17031843100,17
17031830900,17031843200,30
17031830900,17031843300,23
17031830900,17031843700,147
17031831000,17031031400,66
17031831000,17031031501,7
17031831000,17031031502,21
17031831000,17031031700,38
17031831000,17031032100,49
17031831000,17031050100,24
17031831000,17031050500,33
17031831000,17031050600,42
17031831000,17031050700,10
17031831000,17031050800,10
17031831000,17031050900,9
17031831000,17031051000,24
17031831000,17031051100,22
17031831000,17031051200,35
17031831000,17031051300,39
17031831000,17031051400,39
17031831000,17031060100,11
17031831000,17031060200,16
17031831000,17031060300,28
17031831000,17031060400,66
17031831000,17031060500,16
17031831000,17031060800,58
17031831000,17031060900,130
17031831000,17031061000,61
17031831000,17031061100,131
17031831000,17031061200,63
17031831000,17031061500,116
17031831000,17031061800,25
17031831000,17031061901,55
17031831000,17031061902,65
17031831000,17031062000,139
17031831000,17031062100,213
17031831000,17031062200,127
17031831000,17031062300,39
17031831000,17031062400,29
17031831000,17031062500,50
17031831000,17031062600,64
17031831000,17031062700,83
17031831000,17031062800,131
17031831000,17031062900,175
17031831000,17031063000,212
17031831000,17031063100,64
17031831000,17031063200,145
17031831000,17031063301,51
17031831000,17031063302,87
17031831000,17031063303,10
17031831000,17031063400,110
17031831000,17031070101,140
17031831000,17031070102,136
17031831000,17031070103,68
17031831000,17031070200,279
17031831000,17031070300,181
17031831000,17031070400,123
17031831000,17031070500,79
17031831000,17031070600,111
17031831000,17031070700,93
17031831000,17031071000,72
17031831000,17031071100,151
17031831000,17031071200,221
17031831000,17031071300,139
17031831000,17031071400,187
17031831000,17031071500,419
17031831000,17031071600,25
17031831000,17031071700,21
17031831000,17031071800,69
17031831000,17031080100,129
17031831000,17031080201,73
17031831000,17031080202,188
17031831000,17031080300,539
17031831000,17031080400,88
17031831000,17031081000,235
17031831000,17031081100,216
17031831000,17031081201,308
17031831000,17031081202,77
17031831000,17031081300,154
17031831000,17031081401,199
17031831000,17031081402,148
17031831000,17031081403,327
17031831000,17031081500,430
17031831000,17031081600,246
17031831000,17031081700,683
17031831000,17031081800,715
17031831000,17031081900,18
17031831000,17031210100,59
17031831000,17031210900,75
17031831000,17031220300,33
17031831000,17031220400,113
17031831000,17031221200,37
17031831000,17031221300,147
17031831000,17031221400,108
17031831000,17031221500,76
17031831000,17031221600,84
17031831000,17031222200,42
17031831000,17031222500,34
17031831000,17031222600,12
17031831000,17031230100,6
17031831000,17031230900,52
17031831000,17031240200,26
17031831000,17031240300,28
17031831000,17031240500,78
17031831000,17031240600,45
17031831000,17031240700,11
17031831000,17031240800,10
17031831000,17031240900,20
17031831000,17031241000,18
17031831000,17031241100,89
17031831000,17031241200,38
17031831000,17031241300,46
17031831000,17031241400,394
17031831000,17031241500,160
17031831000,17031241600,179
17031831000,17031242000,150
17031831000,17031242100,263
17031831000,17031242200,200
17031831000,17031242300,119
17031831000,17031242400,122
17031831000,17031242500,72
17031831000,17031242600,122
17031831000,17031242700,11
17031831000,17031242800,25
17031831000,17031242900,24
17031831000,17031243000,60
17031831000,17031243100,55
17031831000,17031243200,75
17031831000,17031243300,136
17031831000,17031243400,66
17031831000,17031243500,245
17031831000,17031271200,0
17031831000,17031271300,1
17031831000,17031271800,0
17031831000,17031280100,489
17031831000,17031280400,7
17031831000,17031280800,0
17031831000,17031280900,7
17031831000,17031281900,265
17031831000,17031282700,2
17031831000,17031282800,3
17031831000,17031283100,4
17031831000,17031283200,5
17031831000,17031283800,4
17031831000,17031291600,1
17031831000,17031301200,1
17031831000,17031310200,13
17031831000,17031310300,11
17031831000,17031310400,5
17031831000,17031310500,7
17031831000,17031310600,46
17031831000,17031310700,5
17031831000,17031310800,14
17031831000,17031310900,10
17031831000,17031320100,429
17031831000,17031320400,204
17031831000,17031320600,121
17031831000,17031330100,306
17031831000,17031330200,24
17031831000,17031340300,0
17031831000,17031340400,0
17031831000,17031340500,42
17031831000,17031340600,4
17031831000,17031350100,8
17031831000,17031350400,0
17031831000,17031351000,17
17031831000,17031351100,1
17031831000,17031351400,0
17031831000,17031351500,0
17031831000,17031360200,0
17031831000,17031380500,0
17031831000,17031590700,4
17031831000,17031600400,1
17031831000,17031600600,3
17031831000,17031600700,0
17031831000,17031600900,2
17031831000,17031830700,40
17031831000,17031830900,145
17031831000,17031831900,70
17031831000,17031832000,310
17031831000,17031832100,52
17031831000,17031832200,78
17031831000,17031832300,147
17031831000,17031832400,92
17031831000,17031832500,180
17031831000,17031832600,256
17031831000,17031832900,8
17031831000,17031833000,1087
17031831000,17031833100,268
17031831000,17031833300,19
17031831000,17031835500,0
17031831000,17031835900,0
17031831000,17031836500,0
17031831000,17031836600,5
17031831000,17031836700,6
17031831000,17031836800,9
17031831000,17031836900,0
17031831000,17031837000,1
17031831000,17031837100,4
17031831000,17031837300,0
17031831000,17031837400,3
17031831000,17031837800,27
17031831000,17031838000,20
17031831000,17031838100,81
17031831000,17031838200,54
17031831000,17031838300,153
17031831000,17031838600,0
17031831000,17031839000,148
17031831000,17031839100,690
17031831000,17031839200,0
17031831000,17031839500,1
17031831000,17031839600,0
17031831000,17031839700,5
17031831000,17031839800,0
17031831000,17031839900,13
17031831000,17031840000,0
17031831000,17031840100,1
17031831000,17031840200,0
17031831000,17031840300,2
17031831000,17031840400,0
17031831000,17031840700,2
17031831000,17031841000,22
17031831000,17031841100,23
17031831000,17031841200,7
17031831000,17031841300,6
17031831000,17031841900,69
17031831000,17031842000,0
17031831000,17031842200,251
17031831000,17031842300,314
17031831000,17031842600,2
17031831000,17031842900,11
17031831000,17031843100,14
17031831000,17031843200,13
17031831000,17031843300,2
17031831000,17031843700,21
17031831900,17031031400,183
17031831900,17031031501,38
17031831900,17031031502,34
17031831900,17031031700,133
17031831900,17031032100,152
17031831900,17031050100,48
17031831900,17031050500,82
17031831900,17031050600,60
17031831900,17031050700,14
17031831900,17031050800,15
17031831900,17031050900,8
17031831900,17031051000,21
17031831900,17031051100,34
17031831900,17031051200,19
17031831900,17031051300,33
17031831900,17031051400,46
17031831900,17031060100,36
17031831900,17031060200,29
17031831900,17031060300,42
17031831900,17031060400,74
17031831900,17031060500,16
17031831900,17031060800,122
17031831900,17031060900,187
17031831900,17031061000,70
17031831900,17031061100,126
17031831900,17031061200,41
17031831900,17031061500,49
17031831900,17031061800,31
17031831900,17031061901,55
17031831900,17031061902,128
17031831900,17031062000,142
17031831900,17031062100,214
17031831900,17031062200,84
17031831900,17031062300,18
17031831900,17031062400,10
17031831900,17031062500,41
17031831900,17031062600,59
17031831900,17031062700,65
17031831900,17031062800,91
17031831900,17031062900,151
17031831900,17031063000,148
17031831900,17031063100,117
17031831900,17031063200,133
17031831900,17031063301,39
17031831900,17031063302,105
17031831900,17031063303,23
17031831900,17031063400,109
17031831900,17031070101,84
17031831900,17031070102,55
17031831900,17031070103,43
17031831900,17031070200,156
17031831900,17031070300,175
17031831900,17031070400,86
17031831900,17031070500,76
17031831900,17031070600,123
17031831900,17031070700,102
17031831900,17031071000,84
17031831900,17031071100,135
17031831900,17031071200,129
17031831900,17031071300,95
17031831900,17031071400,140
17031831900,17031071500,281
17031831900,17031071600,10
17031831900,17031071700,15
17031831900,17031071800,13
17031831900,17031080100,66
17031831900,17031080201,46
17031831900,17031080202,77
17031831900,17031080300,238
17031831900,17031080400,53
17031831900,17031081000,89
17031831900,17031081100,86
17031831900,17031081201,184
17031831900,17031081202,83
17031831900,17031081300,86
17031831900,17031081401,109
17031831900,17031081402,80
17031831900,17031081403,202
17031831900,17031081500,228
17031831900,17031081600,91
17031831900,17031081700,354
17031831900,17031081800,213
17031831900,17031081900,6
17031831900,17031210100,52
17031831900,17031210900,67
17031831900,17031220300,21
17031831900,17031220400,63
17031831900,17031221200,23
17031831900,17031221300,78
17031831900,17031221400,45
17031831900,17031221500,64
17031831900,17031221600,36
17031831900,17031222200,30
17031831900,17031222500,16
17031831900,17031222600,16
17031831900,17031230100,0
17031831900,17031230900,2
17031831900,17031240200,21
17031831900,17031240300,63
17031831900,17031240500,80
17031831900,17031240600,11
17031831900,17031240700,2
17031831900,17031240800,8
17031831900,17031240900,10
17031831900,17031241000,6
17031831900,17031241100,42
17031831900,17031241200,10
17031831900,17031241300,15
17031831900,17031241400,245
17031831900,17031241500,118
17031831900,17031241600,82
17031831900,17031242000,67
17031831900,17031242100,122
17031831900,17031242200,66
17031831900,17031242300,40
17031831900,17031242400,27
17031831900,17031242500,32
17031831900,17031242600,27
17031831900,17031242700,2
17031831900,17031242800,1
17031831900,17031242900,13
17031831900,17031243000,15
17031831900,17031243100,21
17031831900,17031243200,27
17031831900,17031243300,57
17031831900,17031243400,32
17031831900,17031243500,144
17031831900,17031271200,0
17031831900,17031271300,0
17031831900,17031271800,0
17031831900,17031280100,210
17031831900,17031280400,3
17031831900,17031280800,0
